$GPGGA,090008.30,3629.10303077,N,13853.85003557,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090008.35,3629.10369775,N,13853.85049728,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090008.40,3629.10436472,N,13853.85095902,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090008.45,3629.10503168,N,13853.85142077,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090008.50,3629.10569863,N,13853.85188253,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090008.55,3629.10627113,N,13853.85227891,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090008.60,3629.10693807,N,13853.85274068,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090008.65,3629.10760501,N,13853.85320245,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090008.70,3629.10827195,N,13853.85366420,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090008.75,3629.10893889,N,13853.85412594,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090008.80,3629.10960582,N,13853.85458765,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090008.85,3629.11027276,N,13853.85504934,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090008.90,3629.11093969,N,13853.85551098,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090008.95,3629.11151217,N,13853.85590720,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090009.00,3629.11217911,N,13853.85636874,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090009.05,3629.11284605,N,13853.85683021,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090009.10,3629.11351300,N,13853.85729161,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090009.15,3629.11417995,N,13853.85775291,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090009.20,3629.11484691,N,13853.85821410,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.25,3629.11551388,N,13853.85867516,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090009.30,3629.11618085,N,13853.85913607,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090009.35,3629.11684784,N,13853.85959682,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090009.40,3629.11742035,N,13853.85999213,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.45,3629.11808736,N,13853.86045248,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090009.50,3629.11875439,N,13853.86091257,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.55,3629.11942144,N,13853.86137236,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090009.60,3629.12008851,N,13853.86183180,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090009.65,3629.12075561,N,13853.86229085,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090009.70,3629.12142274,N,13853.86274944,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090009.75,3629.12208991,N,13853.86320750,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.80,3629.12275712,N,13853.86366495,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090009.85,3629.12332977,N,13853.86405698,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090009.90,3629.12399707,N,13853.86451304,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090009.95,3629.12466443,N,13853.86496818,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090010.00,3629.12533187,N,13853.86542226,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090010.05,3629.12599940,N,13853.86587514,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090010.10,3629.12666707,N,13853.86632666,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090010.15,3629.12733555,N,13853.86677704,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090010.20,3629.12800603,N,13853.86722682,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090010.25,3629.12858473,N,13853.86761324,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090010.30,3629.12926272,N,13853.86806354,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090010.35,3629.12994632,N,13853.86851455,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090010.40,3629.13054156,N,13853.86890444,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090010.45,3629.13124003,N,13853.86935810,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090010.50,3629.13185244,N,13853.86975197,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090010.55,3629.13247529,N,13853.87014831,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090010.60,3629.13310988,N,13853.87054711,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090010.65,3629.13366095,N,13853.87088879,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090010.70,3629.13422425,N,13853.87123306,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090010.75,3629.13479996,N,13853.87157908,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090010.80,3629.13538827,N,13853.87192583,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090010.85,3629.13598881,N,13853.87227180,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090010.90,3629.13650354,N,13853.87256116,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090010.95,3629.13702809,N,13853.87284850,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090011.00,3629.13756152,N,13853.87313207,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090011.05,3629.13810290,N,13853.87341005,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090011.10,3629.13865136,N,13853.87368050,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090011.15,3629.13920605,N,13853.87394145,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090011.20,3629.13976616,N,13853.87419080,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090011.25,3629.14023067,N,13853.87438579,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090011.30,3629.14057643,N,13853.87452342,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090011.35,3629.14104555,N,13853.87469948,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090011.40,3629.14161866,N,13853.87489830,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090011.45,3629.14219377,N,13853.87508028,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090011.50,3629.14266997,N,13853.87521783,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090011.55,3629.14325120,N,13853.87536955,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090011.60,3629.14369509,N,13853.87547335,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090011.65,3629.14417664,N,13853.87557409,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090011.70,3629.14476406,N,13853.87568129,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090011.75,3629.14535240,N,13853.87577248,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090011.80,3629.14583875,N,13853.87583633,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090011.85,3629.14643132,N,13853.87590064,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090011.90,3629.14702522,N,13853.87595075,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090011.95,3629.14762019,N,13853.87598690,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090012.00,3629.14811050,N,13853.87600637,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090012.05,3629.14870697,N,13853.87601809,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090012.10,3629.14930495,N,13853.87601723,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090012.15,3629.14979994,N,13853.87600725,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090012.20,3629.15040416,N,13853.87598394,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090012.25,3629.15090765,N,13853.87595523,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090012.30,3629.15152242,N,13853.87590867,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090012.35,3629.15203875,N,13853.87585961,E,1,05,2.87,160.00,M,-21.3213,M,,*76
